Latitude, Logitude ,code,name,address,mobile,email,,
24.0743,87.6092,213911,Mallick Filling Station,Vill  -  Panchami  P  O-  BharkataP  S  -  Md    BazarDist-,9434001539,tarikanwaraligmailcom,,
22.9836,86.8497,183412,ADITYA FILLING STATION  -SH4,KHATRA  MOUZA      KANDNASOLEPS      KHATRA  DIST      BANKU,9641900132,adityafillingstattioniocg,,
24.1428,88.3788,203550,BISWAS FILLING STATION,VILL    DAULTABAD  P  O    DAULTABADDISTT  MURSHIDABAD  PIN,9434855280,skbiswasdlbgmailcom,,
26.2401,89.584,203075,SAI KISHAN SEVA KENDRA  KSK,VILLAGE    BALARAMPURPOST    BALAIRHATDT    COOCHBEHAR,9434484095,deybipulchandragmailcom,,
23.8662,88.4667,271226,MANDOL FILLING STATION,VILL  PATIKABARIBLOCK  NOWDAPATIKABARI  PANCHAYET  MORE,9733719074,armandol4567gmailcom,,
20.5755,85.9852,207874,MAA DAMINI KISAN SEVA KENDRA,AT-  KANHEIPURPO-BHAGATPURPS-  TANGI,9437088196,rathsilugmailcom,,
26.130468,89.423409,271082,LAXMI NARAYAN KISAN SEVA KENDR,PETLA  TO  GOSANIMARIDIST    COOCHBEHARPS    DINHATA,9434317733,chanchalkrthakurgmailcom,,
26.5314,89.1359,269846,S M SERVICE CENTER,JAICHANDPURPO    BHUTANIRGHATDIST    JALPAIGURI,9832314208,bhanudebpaulgmailcom,,
26.486898,89.634697,198232,SWASTI FILLING CENTRE,SAMUKTALA  ROADDIST    JALPAIGURI,9933771601,jaydebsahagmailcom,,
20.0415,85.7633,263250,BRAHMESWAR KISAN SEVA KENDRA,AT  PO-  BERBOIDELANGDist-  Puri,9437032285,BRAHMESWARGROUPGMAILCOM,,
20.7331,86.1418,191127,NEELACHAL FILLING STATION,SAROIJAJPURORISSA,9437020048,neelachalfuelsgmailcom,,
22.2859,84.769,200766,SAI FILLING CENTRE,AT  PO    KUARMUNDADIST    SUNDARGARHORISSA,9437649203,saifillingcentre2006gmail,,
20.4031,86.3033,210430,JAI MATADI KISAN SEVA KENDRA,AT    ARJUNPUR  PO  KUDANAGARIDIST  KENDRAPADAPIN  754026ORI,9437351620,jaimatadikskgmailcom,,
ADHAURA,25.346447,1662,217888,SHARMA BIBHUTI,8809772595,8809772595,,
25.455659,84.860929,277332,JAI MAA LAXMI PETROLEUM,ACHUA  DULHIN  BAJARSH  2  DISTT    PATNABIKRAM  -  PALI  RO,9430430309,jmlpioclgmailcom,,
23.768023,86.411646,283258,GUPTA ENERGY,BASTAKOLA  JHARIA,9570100072,guptaenergy15gmailcom,,
21.705136,72.995875,285070,BHUMIRAJ PETROLEUM,kuvadar,9824168809,abc,,
26.038092,84.838639,205115,Shree Ganesh Kisan Sewa Kendra,Shyam  KauriaPS    IshuapurDist    Saran,9431630767,ravindrasingh2600gmailcom,,
24.324707,85.833839,287119,RADHA FUEL JUNCTION,KISAN  SEVA  KENDRAVILLAGE  MARKACHHODISTT  KODERMA,96,pragmailcom,,
24.4849501,85.6077191,289365,ANNPURNA FUEL STATION,INDIAN  OIL  DEALERVILLAGE      BAHERWATANDDistt      Koderm,9199182060,sanjeevkashyap720gmailcom,,
22.884398,86.152222,244062,DALMA SERVICE STATION,KANDERBERA  NH-33  CHANDIL,9709122437,kerkettamary8gmailcom,,
21.258921,69.982157,273790,SHYAM FILLING STATION,INDIAN  OIL  DEALERVILLAGE    MADHAVPURTALUKA    PORBANDAR,9374099991,shyamfilling9036yahooin,,
21.64593,70.26639,284534,OSAM PETROLEUM,INDIAN  OIL  DEALERVILLAGE  PATANVAVTALUKA  DHORAJI,9898614447,vishwash811yahoocoin,,
22.184112,69.424423,276587,MAYUR PETROLEUM,INDIAN  OIL  DEALERVILLAGE    HANJDAPARTALUKA    KHAMBALIYA,9099089687,mayurpetroleumgmailcom,,
21.1334,73.0446,179125,GANGADHARA PETROLEUM,Survey  No  155  1  Kareli  NH-6Tal    Palsana  Dist  Surat,9428499965,margtechnogmailcom,,
20.4826,79.9199,222433,SHREEJI SERVO KSK,GANGALWADI,9422644305,vinodmotwani1974gmailco,,
20.8552,78.8717,158824,BHANGE PETROLEUM,WARDHA  ROAD  HALDGAON  DIST-NAGPUR,0,bhangegmailcom,,
19.891845,78.99306,304775,MAA DURGA SERVICE STATION,INDIAN  OIL  DEALERVILLAGE  -  VEDABAITEHSIL  -  WANI,9860193364,Maadurgaservicestationgma,,
20.7074,77.5813,251930,VAISHWAJEET VAISHNAVI PETROLEU,GUT  NO    55  56SH-199DHANAJ,8275009424,ashokdeshmukh74yahoocom,,
16.6644,74.2671,192196,PRAVIN AUTO CENTRE,IBP  DEALERUJALAIWADI  TAL-KARVEER  NH-4DIST-  KOLHAPUR,8888831493,pravinautocentregmailcom,,
23.1907,77.3403,180829,SAVITRI FILLING STATION,INDIAN  OIL  DEALERNEELBADTEHSIL-HUZURDISTRICT-BHOPAL,9425015879,rajeevshukla2601gmailcom,,
23.8124,78.7572,234850,AAGAM PETROL PUMP,VILLAGE-TILI  MAFIMEDICAL  ROADNEAR  SHIVALAYA  COSAGAR,9827225550,gpandey217gmailcom,,
21.6373,78.0406,275894,SHRIGANESH KISAN SEVA KENDRA,BISHNOORTEHSIL-MULTAIBETUL,9165131403,shriganesh293gmailcom,,
24.541334,82.107341,276035,HANUMANT KISAN SEVA KENDRA,INDIAN  OIL  DEALERVILL    DIHULIKHASTEH  SIHAWALDistrict,9893494320,hanumantkskgmailcom,,
10.043562,78.094843,194595,THIRUVEERA AUTOMOBILES,348  1E  ALANGANALLUR  VILLAGE  MADURAI  DISTRICT  LOCK  7,9655050564,thiruveeragmailcom,,
9.740041,77.788727,239883,DURGA AGENCIES (LOCK NO  61 ),INDIANOIL  DEALERSBYEPASS  ROAD  PERAIYURMADURAI  DISTRICT,9843650571,durgaagencies2010gmailcom,,
9.782521,78.344618,307090,J K P  PETROL BUNK,INDIANOIL  DEALERTIRUPACHETTI  TO  VEMBATHURSIVAGANGAI  DIST,9786391444,jkpfuelretailoutletgmailc,,
12.254624,78.193633,308623,KARPAGA VINAYAKA AGENCIES,INDIANOIL  DEALERSY  NO  9  3APERIYANAHALLI  VILL  PERIAMPAT,9865589142,vivekanandan231071gmailco,,
10.550713,78.779549,188219,LAKSHMI AGENCY (LOCK NO -12008,TRICHY-PUDUKOTTAI  MAIN  ROADKULATHUR-622  504Pudukottai  Di,339262343,lakshmiagencykulathurgmai,,
9.908042,76.559414,283269,K K FUELS,INDIAN  OIL  DEALERSSY  NO  501  2      500  14THIRUMARADY,944708453,eldhoabraham09gmailcom,,
10.1786,76.1766,251650,SEAPRIDE FUELS,MUNAMBAMPALLIPORTERNAKULAM  DISTRICT,9447070818,seapride11gmailcom,,
8.924135,76.562122,289809,JOHNS FUELS,INDIAN  OIL  DEALERSPUTHUVAYAL  KAYAL  VARAMKavanad  P  O  K,9497725690,johnfuelsgmailcom,,
8.7019,76.8141,125050,A V BHARGAVAN AND SONS,ATTINGAL,9496368886,anilfoodsgmailcom,,
9.32412,76.7468,202694,K K FUELS,NARANGANAM  NORTH,9745384223,kannanks033gmailcom,,
11.8722,75.3922,124968,GANGADHARAN D,chova,9446079833,gshainjithgmailcom,,
16.9349,75.3751,272782,TUNGAL PETROLEUMS,SURVEY  NO  1127  1  1AKANAMADI  VILLAGETQ    BIJAPUR,9902005490,vijaykumartungal641gmailc,,
16.3023,74.7197,245509,Preetam Petroleum,SR  NO-344  B,9448162772,rajukhemlapuregmailcom,,
16.8546,75.6895,254666,HARSHA PETROLEUM,SURVEY  NO  816  5DARGA  ROADTQ    BIJAPUR,9449618623,tiwarihn28gmailcom,,
14.4679,80.034,175000,SRI BRAMARAMBIKA FILLING STATI,INDIAN  OIL  DEALER  LOCK  NO  -  D1-201MYPADU  ROAD-ALIPURA,9440276027,sribramarambikafillingsta,,
16.4491,79.9183,241874,SANGAMESWARA FILLING STATION,PIDUGURALLAlock  T1-413  4    DNO  153ANDHRA  PRADESH,8977776590,sangameswarafsyahoocom,,
13.58451833,79.40831,264347,VIKRAM PETROLEUMS (L-11),INDIAN  OIL  DEALERSY  NO  153  CHIGURUVADAANDHRA  PRADESH,9246990099,rajamabbugmailcom,,
13.82955,77.455265,262229,S V KSK,SY  NO  323  1  MODA  VILLAGEPARIGI  MANDAL  (LOCK  13011X2),9346627958,nagarajudonthigmailcom,,
16.873252,80.13282,297140,PAC RAMASAMY RAJA CENTENARY TR,C  O  RAMCO  CEMENTS  COLONYB-3KUMARASAMY  RAJA  NAGARChilla,442847866,pacrtrustjpmgmailcom,,
17.9703,79.4969,146041,SRI RAMANA  FILLING STATION,kazipet,9885332903,snvreddyavalagmailcom,,
17.69547,79.1295,295680,SAI VIKAS ENTERPRISES,INDIAN  OIL  DEALERSJANGAON-PEMBARTI  ROAD  NH-163Hyderabad,9346735125,krsvikas4gmailcom,,
18.82592,78.699483,278652,SRI RAMA FILLING STATION,INDIAN  OIL  RO  DEALERKORUTLA  L  NO  D1  259  418  D-1-3KA,9010329999,allalasanthoshreddygmail,,
26.227644,91.69646,160344,CHANGSARI SERVICE STATION,P  O    CHANGSARIDIST-KAMRUPASSAM,9854636463,changsariservicestationgm,,
26.161185,91.821494,190701,VIP SERVICE STATION,SIV  MANDIR  VIP  ROAD  DIST-KAMRUP,9957750869,vip1guwahatigmailcom,,
25.16331,93.012824,277504,HAFLONG FILLING STATION,HAFLONGDISTRICT  -  DIMA  HASAOAssam,9508549293,haflongfillingstationgmai,,
26.505542,91.175278,160337,LAKHMI KANTA TALUKDAR,P  O  PATHSALADIST    -  KAMRUPASSAM,9319082378,lktalukdarcogmailcom,,
29.9152,76.9678,211850,KANAH KISSAN SEWA KENDRA,VILLAGE  BHADSONKURUKSHETRA  INDRI  ROADBHADSON-132041  DIST,9416137629,kahnakskiocdealeryahooin,,
30.215857,77.295457,293621,RUDRAKSH FILLING STATION,VILLAGE  CHAHRONJAGADHRI  BILASPUR  ROADDISTRICT  YAMUNANAGA,9812426901,mohitaggarwal198008gmailc,,
29.4963,76.9717,102227,KALYAN FILLING STATION,SETOR  12    U  E    KARNAL-132001HARYANA,9896050000,sudhanshukalyangmailcom,,
ADAMPUR.MANDI,29.46028,958,271673,RAJBIR SINGH,9416010713,9416010713,,
29.720974,77.0680079,291341,SUNEHRI KSK FILLING STATION,Village-Kunjpurablock-karnal,9416322428,sureshkumar797979gmailc,,
28.4389,77.0898,217711,Shri Deep Petro,Sector-52A  GurgaonGurgaonDistt  Gurgaon,9873730777,sdp52agmailcom,,
28.5375,75.9501,225513,Ankitashu FS KSK,BHADRA  JUI  ROADVILL    DALAWAS,8395950444,anjudilbaggmailcom,,
28.85572,76.46131,291041,DADA MALDAY FILLING STATON,INDIAN  OIL  RETAIL  OUTLETVILLAGE-LAHLIDISTT-ROHTAKROHTAK-B,9671564299,anoopdmfsgmailcom,,
29.6205,74.9959,102278,MODERN FILLING STATION,INDIAN  OIL  DEALERSVILL        PO    PUNJWANA,9467400008,varunmadaansirsagmailcom,,
29.585537,74.583667,291097,VISHNU KISAN SEWA KENDRA,INDIAN  OIL  RETAIL  OUTLET  (KSK)VILLAGE-BANIDISTT-SIRSAWIT,9896719237,vishnukskgmailcom,,
29.602,75.5322,171066,B H Filling station,Aherwan  on  ratia-Fatehabad  roadAherwanFATEHABAD,9215665441,charanjeet0063gmailcom,,
32.7497,74.821,224408,KAVITA FILLING STATION,INDIAN  OIL  PETROL  PUMPAkhnoor  Road  -  PALOURAJammu,9419198621,KARAN0691GMAILCOM,,
31.630787,76.350635,297615,BANGANA FILLING STATION,VPO    BANGANA,9817161055,banganafillingstation733,,
31.3751,75.3809,109575,MANOHAR LAL JAIN-149,IOC  PETROL  PUMPSULTANPUR  ROAD  KAPURTHALA  PH    32581344,9814995981,rajulboyzgmailcom,,
30.593,74.8579,195528,BALWINDER SINGH SONS,INDIAN  OIL  PETROL  PUMPKOTKAPURA-MOGA  ROAD(SH-16)FARIDKOT,9781670437,balwindersinghandsons1973,,
30.485263,75.155003,250153,JALAL FILLING STATION,VILL-JALAL,9815511093,jalalfillinggmailcom,,
31.4221,75.4561,187120,M s A S PETROLEUM,BISRAMPUR,9592700007,honeychabbra1986gmailco,,
30.198962,74.95803,181236,NIMBUS FILLING STATION,INDIAN  OIL  PETROL  PUMPMALOUT  ROAD  BEHMANDIWANABATHINDA,8284830066,nimbusfillingstationgmai,,
31.087408,74.901417,269453,R K KSK,INDIAN  OLI  PETROL  PUMPVILL  JATTAWALI  DISST  FEOZPUR,9041500222,shayahoocom,,
30.2158,74.913378,295721,HERO AUTO FUELS,BATHINDA,98,hergmailcom,,
31.7056,74.6755,109888,SANDHU FILLING STATION,INDIAN  OIL  PETROL  PUMPCHOGAWANRam  Tirth  Road,9814073621,jaideepsandhu12gmailcom,,
32.2713,75.6009,110657,PURI BROTHERS - RO- 188,MALIK  PUR,9417361318,schandersharma9yahooco,,
32.2643375,75.6421121,294770,PARAS PETRO,INDIAN  OIL  PETROL  PUMPKAHANPURMAMOON  CHOWK  TO  MADHOPUR,9417004220,vinaychopra944gmailcom,,
29.980403,73.903028,122562,JAIN HIGHWAY RESORTS,GUMJAL,7821909994,jainhighway0gmailcom,,
ABOHAR,31.6121,4540,108965,SAWINDER KAUR SAWINDER,9876529385,9876529385,,
30.1647,76.3624,111001,GUPTA FILLING STATION,VPO  BALBEHRA,9815258077,gaurav5699yahoocoin,,
31.7004,74.8893,211906,Gill Filling Station,F    CHURIAN  ROAD,9814237561,abcgmailcom,,
27.8195,76.7299,141605,NATIONAL AUTO SERVICE(12026),INDIANOIL  PETROL  PUMPKISHANGARHBHARATPUR,7737782964,national141605gmailcom,,
30.415257,76.52268,297775,GOPAL OIL COMPANY,RAJPURA,9878609221,manpreet9221gmailcom,,
30.424938,76.732124,269199,YUVRAJ KISAN SEWA KENDRA,RAJ  GARH,9646959595,bindrayuvraj2000yahooco,,
31.7694,75.1055,267486,RANDHAWA KISSAN SEWA KENDRA,RANDHAWA  KISSAN  SEWA  KENDRAINDIAN  OIL  PETROL  PUMPVill,9815812031,rksk267486gmailcom,,
31.8903749,75.2670937,291303,AASHIRWAD FILLING STATION,INDIAN  OIL  PETROL  PUMPNH  54  (OLD  NH15)NAUSHERA  MAJHA,9814053066,aashirwadfillingstation12,,
27.2097,77.4874,269638,SHRI VINAYAKA FILLING STATION,SHRI  VINAYAKA  FILLING  STATION,9414339991,shrivinayakgmailcom,,
27.377,77.2273,188761,CHOUDHARY KISHAN SEWA KENDRA,VILL  JANOOTHER    TEHSIL  DEEGIOC  PETROL  PUMPDIST    BHAR,8104943335,bschoudharykskgmailcom,,
28.055778,75.331222,292395,R R FILLING STATION,SIKAR  JHUNJHUNU  ROAD  DIGAL,9500006003,ash292395yahoocoin,,
27.715906,74.036562,279767,ASOPA FILLING STATION,SIKAR  NOKHA  ROADIYARA  TEHSIL-BIDASARDIST  CHURU,9461010279,asopafstationgmailcom,,
28.9291,72.9648,282700,GILLBROTHERS KISAN SEWA KENDER,12mld,9828995281,gillbrotherskskgmailcom,,
25.3086,75.7376,123427,LAKHPAT UDYOG,IOCL  DEALERKOTA-BUNDI  ROADTALERA-323021(DISTT    BUNDI),9414175211,iocltaleragmailcom,,
26.094797,75.732811,178812,HIGHWAY FILLING STATION,NH12  USMANPURA  DT  TONK,9828539095,anilchat2015gmailcom,,
24.6099,83.0477,156144,BAJRANG ASHIRVAD SERVICE STN,MARKUNDI,9415206710,NA,,
25.0202,81.8555,242900,JANHIT SERVICE CENTRE,BAGHOLALLAHABADUP,8423585798,umeshassociatesrediffmail,,
26.538223,83.401745,289410,JYOTI KISAN SEWA KENDRA,VILL-  BHITAHA  PO-  KAURIRAMTEHSIL-  BANSGAONON  KAURIRAM,9415643596,raia0832gmailcom,,
26.7234,83.2881,251829,KISAN SEWA KENDRA KHANIPUR,KHAJNI-GORAKHPUR  ROAD,9450959183,NA,,
26.58747,83.697862,284969,SHRI GANESH FILLING STATION,VILL-  SIRJAM  PO-BAITALPURGORAKHPUR-  DEORIA  ROAD  SH-1DIS,9415213512,pnvishwakarmayahoocom,,
ACHHNERA,25.7613,4824,268542,RAVINDRA NATH DRIWEDI,9889420770,9889420770,,
26.6466,80.1611,171377,SHREE CHANDRA SONS,SHAHPUR  MALLAH  G  T  ROAD,7905401156,abcdgmailcom,,
27.0926,82.8598,513564,HIRA LAL SHIV PRASAD - KHALILA,KHALILABAD  -  ST  KABIR  NAGARKHALILABAD  -  ST  KABIR  NAG,0,sumitrungta2001gmailcom,,
26.543,79.8701,200699,SHRI KANCHAN AUTOMOBILES KSK,BANIPARA  DERAPUR  KANPUR  DEHAT,9695236494,NA,,
26.1719,79.9618,265740,SHARMA BROTHERS,VILLAGE  MOOSANAGAR  GATAMPUR,9919351517,abhigmailcom,,
26.5791,80.2209,185817,MAHESHWARI PETROLEUMS,Bhawanipur  GT  Road  Kanpur,9415133328,nikhilsept25gmailcom,,
26.4911,80.3184,154796,MK FUEL CENTRE,INDIAN  OIL  PETROL  PUMPPARBATI  BAGLA  ROAD  KANPUR,980003150,amitgmailcom,,
25.957299,83.864026,277273,KISAN SEWA KENDRA-SARAI CHAWAT,GATA  NO    186VILL    SARAI  CHAWATTEHSIL  RASRA,9936238359,jhunnaprtapgmailcom,,
28.5442,79.3197,261638,SHAHI KISAN SEWA KENDRA,VILLAGE  DHARAMPURPO  SHAHIDISTRICT      BAREILLY,9412605486,shahikskgmailcom,,
28.2179,79.3077,154109,MARYA SERVICE STATION,IOC  DEALER  BHAMORA  BAREILLYDISTRICT      BAREILLYUTTAR  P,9554999950,nandinifuels66gmailcom,,
28.6251,79.8176,186495,ROHIL KHUND SERVICE STN,PILIBHITSH-29  TANAKPUR  ROADDISTT    PILIBHIT,9412486523,rancohoblyyahoocom,,
28.615,79.166,186494,TEGH AUTO CENTER,MILAK,7351327400,tegh186494gmailcom,,
28.2542,79.5142,183203,HIGHWAY FUELS,IOC  ROMAIGI  NAGLA  NH-24  BAREILLYMAIGI  NAGLA  (BAREILLY),9997161818,aflakiqbal786gmailcom,,
ETAH,27.5595,1108,154290,LAKSHMI,8938950958,8938950958,,
FARRUKHABAD.(FATEGARH),27.3622,2115,158968,VIJAY KUMAR YADAV,9845045935,9616377435,,
28.3349,80.488,156063,SATNAM TRACTOR SERVICE,SH-25  BHIRA  L  KHERIBHIRA  L  KHERIDISTRICT      LAKHIMPUR,9889111007,satnamioclgmailcom,,
26.9373,79.1802,183486,Shri Durga Filling Center,Bada  Lokpur,9415125152,IOCRO183486GMAILCOM,,
29.2043,78.9561,186538,KRISHNA AUTOMOBILE,KASHIPUR  MORADABAD  ROAD  ROADDIST,9927066926,anmolsarswatgmailcom,,
28.562772,78.860912,269420,SHABAJPUR KISSAN SEWA KENDRA,VILLAGE  -  SHAHBAJPUR  KALANTEHSIL  SAMBHALDist-  Moradabad,9370270767,shahbazpurkskgmailcom,,
28.0263,79.1342,153879,M M QUARESHI   BROTHERS,IOC  RO  CIVIL  LINES  BADAUNBADAUNBADAUN,9837483599,mmquraishibrothersgmailco,,
28.9321,78.2509,153863,PRIYADARSHINI FILLING STATION,IOC  RO  SH-51  BACHHRAON  JP  NAGARBACHHRAONJP  NAGAR,9411910465,nawazishaliusmanigmailcom,,
28.2708,78.6392,264605,QUADRI FILLING STATION,VILL    GARHI  BIHCAULAGUNNAURGATA  NO  435,9720467786,quadrifillingstationgmail,,
28.033709,79.120542,277593,TRIVENI KISAN SEWA KENDRA,PLOT  NO  977ON  CHANDAUSI  ISLAMNAGAR  RDVILLAGE-ORCHI,9456029217,Trivenikskgmailcom,,
29.9315,77.9343,209065,NOORJAHAN KISSAN FILLING STN,AT      MUKARRABPURPIRANKALIYARTEHSIL      ROORKEE,9411111183,hajimohdislamgmailcom,,
27.8529,78.0777,186670,Shiva Filling station,Mandir  -  Ka  -  Nagla  Hathras  Road  ALIGARH  -  UP,9837051865,shivafillingibpgmailcom,,
26.489,88.574,286605,CHAULHATI KISSAN SEVA KENDRA,VILL      P  O    CHAULHATIP  S    RAJGANJDIST    JALPAIGURI,9002460192,faruk1431jalgmailcom,,
22.8845,86.496,260446,SARDA FILLING STATION,MOUZA      DOBLODIH  PS  BANDWANDISTRICT    PURULIAWEST  BEN,9434656236,sardafillingstationindian,,
23.13,88.0496,201331,SARADA SERVICE STATION,VILL      PO      AJHAPUR  PS      JAMADIST      BURDWAN  PI,9832115266,santanudas2163gmailcom,,
20.94,86.1505,124315,K C SAHU   CO (JAJPUR),J  K  ROAD  JAJPUR-755019PH  06726-220705  R  06725  220505D,9437228990,srikcsahurediffmailcom,,
21.5679,85.7425,213062,SHREE GANESH FILLING STATION,AT-  BANKAPATULI  PO-  PIPILIAPS-GHATGAON    DIST-  KEONJHAR,9437197409,sreeganesh1838gmailcom,,
21.4076,85.8848,248295,TARINI HIGHWAY SERVICES,AT-GHATGAONPO-GHATGAONDIST-KEONJHAR,9937592048,tarinihighwayservicesgmai,,
25.205435,87.03846,219758,ABHISHEK FUEL CENTRE,SRI  KRISHNA  NAND  SINGHVIL  JAMSI  PO  AGARPURPS  LODIPUR,9431872044,kslion219758gmailcom,,
22.802341,86.125168,277323,MAA ANJANI FUELS,MOUZA  SIMULDANPS  NIRSADistrict  Dhanbad,9334375087,maaanjanifuelsgmailcom,,
24.1799,86.4692,254391,MAA CHHINNMASTIKA FUEL,AHARDIHDHOBIAMOREGandey,9931158500,aswarnkar40gmailcom,,
24.257521,85.404629,295662,UNIVERSAL FUELS,vill-khoraha  deochanda  more  barhi,9431387534,bharat87534rediffmailco,,
22.8647,86.202017,169170,HIGHWAY BAMRA FILLING STATION,NH  33  FAJULGUDADISTT  -  SARAIKELA-KHARSEWAJHARKHAND,9471190201,situsingh04gmailcom,,
22.876592,86.192163,190814,GORAI AUTOMOBILES,ASANBONIDISTT  -  SARAIKELA-KHARSEWAJHARKHAND,92,gorgmailcom,,
22.620254,86.130699,268395,MAA JAGDHATRI FILLING STAT,INDIAN  OIL  RETAIL  OUTLETVILLAGE      HENSAL  PS  -  RAJNA,94,agagmailcom,,
23.102575,72.630509,306351,STAR PETROLEUM,VILLAGE      BHATTAL    GANDHINAGARDIST    GANDHINAGAR,7016807677,starpetroleum78gmailcom,,
22.6668,72.862,112961,PRAKASH AUTO CENTRE,NH-8PIPLAG  CHOKDIVILL    PIPLAG  TAL    NADIADDISTRCT    KH,9904121077,prakashauto112961gmailcom,,
22.500429,72.477527,268486,MANDAVRAIJI PETROLEUM,KASBARA,8320961648,mandavraiji268486gmailc,,
22.0633,72.1104,196406,BHAL PETROLEUM,BAVALIYARI  VATAMAN-BHAVNAGAR  SH  TAL  DHANDHUKADIST  AHMED,9825067212,bhalquarryyahoocom,,
22.592,70.8782,219784,GLOBAL KISAN SEVA KENDRA,VILL    TITHWATALUKA    WANKANERDIST    RAJKOT,9881463095,globalksk1gmailcom,,
21.95245,70.82211,279781,SHREE RAM AGRO FUELS,INDIAN  OIL  DEALERVILLAGE    GONDALTALUKA    GONDAL,9879521900,srafioclgmailcom,,
22.6089,73.461,192424,SHAKTI PETROLEUM,KALOL,9825534050,abcgmailcom,,
22.771532,73.279495,287147,BHAKTEE PETROLEUM,INDIAN  OIL  DEALERSURVEY  NO  166  P  VILL    VARSADATal,9725909559,bhakteepetroleumgmailcom,,
18.500675,73.858509,284826,KAMAL PETROLEUM,GAT  NO  292  3MOUZA  SAVARGAONTAL    YEOLA,9730662100,kamalpetrolium2015gmailco,,
21.1036,78.9894,234139,SUSHILA SERVO GASOLINE STATION,I  C  CHOWK  HINGNA  ROAD,9004134650,lohakaresuchyahoocoin,,
22.4332,73.0968,112887,GODAVARI PETROLEUM,IOC  DEALERNH-8  FAZALPURBARODA,9427339996,godavaripetroleumgmailcom,,
19.7785,79.1347,198780,ROSHAN SERVO STATION,NANDA  FATTA  ROAD  AWARPUR,9660201555,0,,
18.481947,73.910028,312681,VILAS PETROLEUM,GAT  NO  47  2A  11  47  1C  13  47  1B  1AT  VILLAGE  MOHAM,9422024216,vilaspetroleum18gmailcom,,
17.967455,76.123011,275209,Dhanlaxmi Highway Services,terth  bk,8805977423,hambiregmailcom,,
23.8097,83.6901,169808,ANIL AUTO SERVICE,WADAFNAGAR  ROAD  RAMANUJGANJDIST  SURGUJA  CG,9826190844,manish37kanwatiagmailcom,,
23.6541,78.7364,187565,BAJAJ FILLING STATION,VILLAGE  BILHERADIST    SAGAR  (M  P  ),9425171258,ritulsarafgmailcom,,
23.238118,79.965231,298450,PURE FILL KSK,TRANSPORT  NAGAR  MAHARAJPURMAHARAJPURDist    Jabalpur,9424659051,purefillkskgmailcom,,
22.7131,75.8386,169478,BHATIA SERVICE CENTRE,LABRIYA  BHERU  DHAR  ROAD  INDORE,9302100631,gurmeet297yahoocom,,
11.153792,77.694313,183183,KANNAN AGENCIES,SF  NO  217  1A(OLD  NO  1021)  KAN    MAIN  ROADARACHALUR,7598257400,kannanagenciesiocgmailcom,,
21.869983,75.214074,279693,MAHAKAL KISAN SEWA KENDRA,VILLAGE  -  JULWANIA  BUS  STANDSURVEY  NO    161  1KH  PHNO,9755555200,dharsalesareagmailcom,,
24.53,81.25,270534,ARJOO FILLING STATION,INDIAN  OIL  PETROL  PUMPC  O  SMT  REKHA  W  O  VIJAY  PAND,9827516612,arjoofillingstation100gma,,
12.915982,80.073126,202949,SHREE RAM AGENCYLOCK 1094 121,NO  108  MUDICHUR  VILLAGETAMBARAM  TALUK  KANCHEEPURAM,9841861065,shreeramagency15gmailcom,,
10.00872,77.494034,296079,ANANYA AGENCY,INDIAN  OIL  DEALERS171  2B  THENI  TOWNTHENI  DISTRICT,9843653456,aapraja78gmailcom,,
9.244063,78.6586,273856,BAVA FUELS (124-1038),INDIAN  OIL  DEALERSKOPPUCHITTAMPATTIVIRUDHUNAGAR  DISTRICT,9442619220,bavafuelsgmailcom,,
11.857676,78.074142,135817,THANGGAMANI AGENCIES,NH-7DASASAMUDRAM  VILLAGEOMALUR  TALUKSALEM  DT    636305  N,9443330507,kamalakannan581972gmailco,,
11.180627,78.197227,177806,UDAYAM AGENCY,INDIAN  OIL  DEALERSTRICHY  MAIN  ROADVASANTHAPURAM  NAMAKKA,9449165466,kalidassvkyahoocom,,
11.940299,78.405131,307091,THARUN AGENCY,INDIANOIL  DEALERSY  NO  3  1BA  PALLIPATTI  VILL  PAPPIREDD,9442403576,elayantharungmailcom,,
10.0962,76.4938,190135,COCO PERUMBAVOOR,C  O  VERGHESE  THOMASCONTRACTOR  MALAMURIERNAKULAM  DIST,4842520547,cocomalamurygmailcom,,
9.853,76.416,276531,MECHERIL FUELS,INDIAN  OIL  DEALERSAMBALOORKanayannur  Taluk,9447132656,mecherilfuelsgmailcom,,
10.77294,79.63765,310089,TIRUVARUR CONSUMER CO-OP WHOLE,STORES  LTD    INDIANOIL  DEALER21  MELA  VADAMPOKKI  STREET,436624126,tvrccwsgmailcom,,
8.68841,76.7579,214893,JPR FUELS,Vakkom,9447220079,sreedharanjayangmailcom,,
15.2526,75.244,222503,T S  GANGAI PETROLEUM,INDIAN  OIL  DEALERSKUNDGOL  SY    NO  331  2TQ  KUNDGOL  PA,9448433653,tsgangaipetgmailcom,,
12.7578,74.8733,187600,TALAPADY SERVICE STATION,INDIAN  OIL  DEALERSNH-17  TALAPADY  MANGALOREDAKSHINA  KANN,9242813583,talapadyssgmailcom,,
13.817,75.9777,221245,SREE SAI RAM FUELS,INDIAN  OIL  DEALERSBUKKAMBUDI  SHIVANI  HOBLI  TARIKERECHIK,9343561518,msnaik56gmailcom,,
13.3899,74.7115,277269,JATHAN PETRO SERVICE,HAMPANAKATTE,8105217675,sureshjathanyahooin,,
